opa_row_id,parcel_number,location,unit,BUILDING_ID,match_method,match_distance_ft,opa_residential,opa_commercial,opa_vacant,units_exact_record,units_min_record,unit_record_method
8905,773234000,1841 S 21ST ST,,1442324,within,0.0,1,1,0,,1,residential_unknown
8907,211164100,152 CARSON ST,,1543580,within,0.0,1,0,0,1.0,1,single_family_1
8908,365329800,1608 TITAN ST,,1452148,within,0.0,1,0,0,,1,residential_unknown
8909,591141400,1341 E RITTENHOUSE ST,,1134049,within,0.0,1,0,0,1.0,1,single_family_1
8910,12057500,1316 S 6TH ST,,1462350,within,0.0,1,0,0,1.0,1,single_family_1
8911,362179600,1331 S HOLLYWOOD ST,,1443518,within,0.0,1,0,0,1.0,1,single_family_1
8912,888071862,1100 VINE ST,903,1379451,within,0.0,1,0,0,1.0,1,single_family_1
8913,871550670,1242 S 16TH ST,,1452798,within,0.0,1,1,0,,1,residential_unknown
8914,211336900,3804 MANAYUNK AVE,,1116148,within,0.0,1,0,0,1.0,1,single_family_1
8915,604034400,5609 WALNUT ST,,1503479,within,0.0,1,1,0,,1,residential_unknown
8916,221156100,347 MONTANA ST,,1088765,within,0.0,1,0,0,1.0,1,single_family_1
8917,57092000,908 N ORIANNA ST,,1078055,within,0.0,1,0,0,1.0,1,single_family_1
8918,352243900,6013 REACH ST,,1364114,within,0.0,1,0,0,1.0,1,single_family_1
8919,32177500,6014 WALTON AVE,,1493673,within,0.0,1,0,0,1.0,1,single_family_1
8920,552281200,6016 MONTAGUE ST,,1358670,within,0.0,1,0,0,1.0,1,single_family_1
8921,81167500,405 S 17TH ST,,1465703,within,0.0,1,0,0,1.0,1,single_family_1
8922,871568960,5219 FILBERT ST,,1475001,within,0.0,1,1,0,,1,residential_unknown
8923,463170800,512 S YEWDALL ST,,1443355,within,0.0,1,0,0,1.0,1,single_family_1
8924,406700702,7400 SANDPIPER PL,,1486929,within,0.0,1,0,0,1.0,1,single_family_1
8926,243078700,747 N 37TH ST,,1427825,within,0.0,1,0,0,1.0,1,single_family_1
8927,181409200,847 MERCER ST,,1021315,within,0.0,1,0,0,1.0,1,single_family_1
8928,514070100,5523 WINDSOR ST,,1368808,within,0.0,1,0,0,1.0,1,single_family_1
8929,542247800,7043 LARGE ST,,1290168,within,0.0,1,0,0,1.0,1,single_family_1
8930,491284500,4939 N 9TH ST,,1174963,within,0.0,1,0,0,1.0,1,single_family_1
8931,251371400,3138 MILLER ST,,1031958,within,0.0,1,0,0,1.0,1,single_family_1
8932,262436200,3315 MESSINA WAY,,1547443,within,0.0,1,0,0,1.0,1,single_family_1
8933,482338700,2011 S ETTING ST,,1482672,within,0.0,1,0,0,1.0,1,single_family_1
8934,532205800,1045 DISSTON ST,,1384877,within,0.0,1,0,0,1.0,1,single_family_1
8935,302262200,2205 LEAGUE ST,,1382965,within,0.0,1,0,0,1.0,1,single_family_1
8936,393385200,2223 S DARIEN ST,,1504212,within,0.0,1,0,0,1.0,1,single_family_1
8937,871400175,2361 E SUSQUEHANNA AVE,,1019906,within,0.0,1,1,0,,1,residential_unknown
8938,871501130,231 MCCLELLAN ST,,1462373,within,0.0,1,1,0,,1,residential_unknown
8941,888087894,1528 PINE ST,3F,1450040,within,0.0,1,0,0,1.0,1,single_family_1
8942,273115900,1453 S 52ND ST,,1501891,within,0.0,1,0,0,1.0,1,single_family_1
8943,551048800,3015 HELLERMAN ST,,1334880,within,0.0,1,0,0,1.0,1,single_family_1
8946,252313600,2820 MEMPHIS ST,,1026112,within,0.0,1,0,0,1.0,1,single_family_1
8947,71110700,2920 MASCHER ST,,1071627,within,0.0,1,0,0,1.0,1,single_family_1
8948,22158500,828 S 5TH ST,,1460509,within,0.0,1,0,0,1.0,1,single_family_1
8949,314077710,2304 E SERGEANT ST,,1054315,within,0.0,1,0,0,1.0,1,single_family_1
8950,611441200,134 COVINGTON RD,,1160980,within,0.0,1,0,0,1.0,1,single_family_1
8951,481184400,1816 S MOLE ST,,1375196,within,0.0,1,0,0,1.0,1,single_family_1
8952,481165600,1834 S 15TH ST,,1491558,within,0.0,1,0,0,1.0,1,single_family_1
8954,62273900,1726 MEMORIAL AVE,,1457968,within,0.0,1,0,0,,2,multifamily_unknown
8955,422121500,425 W ROCKLAND ST,,1175029,within,0.0,1,0,0,1.0,1,single_family_1
8956,442184600,5209 WARREN ST,,1431183,within,0.0,1,0,0,1.0,1,single_family_1
8957,222218300,7130 BOYER ST,,1168732,within,0.0,1,0,0,,2,multifamily_unknown
8958,601061900,4935 PINE ST,,1533365,within,0.0,1,0,0,1.0,1,single_family_1
8959,34102400,5847 BELMAR ST,,1366952,within,0.0,1,0,0,1.0,1,single_family_1
8961,451388800,3242 CEDAR ST,,1039621,within,0.0,1,0,0,1.0,1,single_family_1
8962,652018300,4636 KRAYDOR ST,,1295383,within,0.0,1,0,0,1.0,1,single_family_1
8963,601033100,4630 SANSOM ST,,1413261,within,0.0,1,0,0,,2,multifamily_unknown
8964,421563900,4653 WHITAKER AVE,,1184400,within,0.0,1,0,0,1.0,1,single_family_1
8965,122005200,467 E PENN ST,,1149174,within,0.0,1,0,0,1.0,1,single_family_1
8966,422472500,4717 N LAWRENCE ST,,1195282,within,0.0,1,0,0,1.0,1,single_family_1
8967,421352100,4612 C ST,,1219154,within,0.0,1,0,0,1.0,1,single_family_1
8968,652118500,4506 CARWITHAN RD,,1343393,within,0.0,1,0,0,1.0,1,single_family_1
8969,232231600,4347 PAUL ST,,1343012,within,0.0,1,0,0,,2,multifamily_unknown
8970,561217936,7613 HORROCKS ST,,1287091,within,0.0,1,0,0,,2,multifamily_unknown
8971,442218100,930 N SAINT BERNARD ST,,1419461,within,0.0,1,0,0,1.0,1,single_family_1
8972,111102300,1627 W TORONTO ST,,1194208,within,0.0,1,0,0,1.0,1,single_family_1
8973,214125200,833 GREEN VALLEY DR,,1161643,within,0.0,1,0,0,1.0,1,single_family_1
8974,251283800,2819 ALMOND ST,,1020898,within,0.0,1,0,0,1.0,1,single_family_1
8975,162267300,2024 W BOSTON ST,,1021907,within,0.0,1,0,0,1.0,1,single_family_1
8976,251479800,3110 ARAMINGO AVE,,1026194,within,0.0,1,0,0,1.0,1,single_family_1
8977,621240900,3005 DEVEREAUX AVE,,1246962,within,0.0,1,0,0,1.0,1,single_family_1
8978,211286430,3913 TERRACE ST,A,1164129,within,0.0,1,0,0,1.0,1,single_family_1
8979,314128400,140 E HUNTINGDON ST,,1015410,within,0.0,1,0,0,1.0,1,single_family_1
8980,124025000,213 W PENN ST,,1084739,within,0.0,1,0,0,,2,multifamily_unknown
8981,552102600,4233 PASSMORE ST,,1292256,within,0.0,1,0,0,1.0,1,single_family_1
8984,884348355,7128-36 GRAYS AVE,,1401620,within,0.0,0,0,0,0.0,0,non_residential
8986,531253700,6048 AGUSTA ST,,1300822,within,0.0,1,0,0,1.0,1,single_family_1
8987,442302300,601 N WILTON ST,,1492183,within,0.0,1,0,0,1.0,1,single_family_1
8988,521172100,4931 WOODCREST AVE,,1502427,within,0.0,1,0,0,1.0,1,single_family_1
8989,882738100,5026-36 WYNNEFIELD AVE,,1472295,within,0.0,0,1,0,0.0,0,non_residential
8990,582272600,501 LARKSPUR ST,,1242961,within,0.0,1,0,0,1.0,1,single_family_1
8991,23107748,718 S PHILIP ST,,1490319,within,0.0,1,0,0,1.0,1,single_family_1
8993,101165300,7200 N 20TH ST,,1100454,within,0.0,1,0,0,1.0,1,single_family_1
8994,463268000,731 S CECIL ST,,1491048,within,0.0,1,0,0,1.0,1,single_family_1
8995,12049000,628 GREENWICH ST,,1496755,within,0.0,1,0,0,1.0,1,single_family_1
8997,422483800,4816 N LAWRENCE ST,,1177013,within,0.0,1,0,0,1.0,1,single_family_1
8998,888030862,231-35 N 2ND ST,216,1418630,within,0.0,1,0,0,1.0,1,condo_account_1
8999,251092400,2708 E INDIANA AVE,,1043678,within,0.0,1,0,0,1.0,1,single_family_1
9000,462085600,5314 WALTON AVE,,1404878,within,0.0,1,0,0,1.0,1,single_family_1
9001,151369300,824 LELAND ST,,1049851,within,0.0,1,0,0,1.0,1,single_family_1
9002,502494600,940 E ALLENS LN,,1113865,within,0.0,1,0,0,1.0,1,single_family_1
9003,351273900,978 ANCHOR ST,,1263337,within,0.0,1,0,0,1.0,1,single_family_1
9004,12463800,1331 S 10TH ST,,1457529,within,0.0,1,0,0,1.0,1,single_family_1
9005,273060900,1416 S 49TH ST,,1524360,within,0.0,1,0,0,1.0,1,single_family_1
9007,52213420,152 VINE ST,,1543909,within,0.0,1,0,0,1.0,1,single_family_1
9008,612179500,160 ROSELYN ST,,1146837,within,0.0,1,0,0,1.0,1,single_family_1
9009,11142300,154 MOORE ST,,1485932,within,0.0,1,0,0,1.0,1,single_family_1
9010,662247400,11731 DIMARCO DR,,1245776,within,0.0,1,0,0,1.0,1,single_family_1
9011,223135300,116 W SEDGWICK ST,,1124639,within,0.0,1,0,0,1.0,1,single_family_1
9012,391015800,112 HOFFMAN ST,,1391347,within,0.0,1,0,0,1.0,1,single_family_1
9013,251452800,2869 ARAMINGO AVE,,1059086,within,0.0,1,0,0,1.0,1,single_family_1
9014,193014900,3207 N PHILIP ST,,1042001,within,0.0,1,0,0,,2,multifamily_unknown
9015,382013300,3142 W ALLEGHENY AVE,,1215307,within,0.0,1,0,0,1.0,1,single_family_1
9016,192154300,2808 N LEITHGOW ST,,1054978,within,0.0,1,0,0,1.0,1,single_family_1
9017,311245300,2216 TULIP ST,,1073560,within,0.0,1,0,0,1.0,1,single_family_1
9018,303023625,2029 NAUDAIN ST,,1529104,within,0.0,1,0,0,1.0,1,single_family_1
9019,111398600,2762 N BONSALL ST,,1186007,within,0.0,1,0,0,1.0,1,single_family_1
9020,406112600,2656 CARROLL ST,,1429305,within,0.0,1,0,0,1.0,1,single_family_1
9022,513019500,1006 S 56TH ST,,1521783,within,0.0,1,0,0,,2,multifamily_unknown
9025,511070800,1145 S 54TH ST,,1390046,within,0.0,1,0,0,1.0,1,single_family_1
9027,888049748,2429-41 LOCUST ST,612,1439084,within,0.0,1,0,0,1.0,1,single_family_1
9028,888116342,1600-18 ARCH ST,1407,1466270,within,0.0,1,0,0,1.0,1,single_family_1
9029,394159100,2334 S WARNOCK ST,,1416281,within,0.0,1,0,0,1.0,1,single_family_1
9030,364078100,2321 MOUNTAIN ST,,1478486,within,0.0,1,0,0,1.0,1,single_family_1
9031,661127300,3626 MORRELL AVE,,1315887,within,0.0,1,0,0,1.0,1,single_family_1
9032,193006600,3332 N 2ND ST,,1046158,within,0.0,1,0,0,1.0,1,single_family_1
9033,343304400,1427 N 76TH ST,,1387988,within,0.0,1,0,0,1.0,1,single_family_1
9034,131320700,1737 W JUNIATA ST,,1203062,within,0.0,1,0,0,1.0,1,single_family_1
9035,321178705,1814 DIAMOND ST,,1007124,within,0.0,1,0,0,,2,multifamily_unknown
9037,652228100,9235 WALKER ST,,1310565,within,0.0,1,0,0,1.0,1,single_family_1
9038,571253600,8942 HAVEN PL,,1227233,within,0.0,1,0,0,1.0,1,single_family_1
9040,462047300,5233 CEDAR AVE,,1463166,within,0.0,1,0,0,1.0,1,single_family_1
9041,612070500,417 W GRANGE AVE,,1089721,within,0.0,1,0,0,1.0,1,single_family_1
9044,124027700,405 W PENN ST,,1088972,within,0.0,1,0,0,1.0,1,single_family_1
9045,72065200,3315 MUTTER ST,,1046313,within,0.0,1,0,0,1.0,1,single_family_1
9046,351345300,5449 CLARIDGE ST,,1248990,within,0.0,1,0,0,1.0,1,single_family_1
9047,393321200,816 JACKSON ST,,1525095,within,0.0,1,0,0,1.0,1,single_family_1
9048,211536900,4784 SILVERWOOD ST,,1135610,within,0.0,1,0,0,1.0,1,single_family_1
9049,582357300,503 PINEWOOD RD,,1262122,within,0.0,1,0,0,1.0,1,single_family_1
9050,521204400,5040 OVERBROOK AVE,,1452395,within,0.0,1,0,0,1.0,1,single_family_1
9051,411120800,5006 COMLY ST,,1399003,within,0.0,1,0,0,1.0,1,single_family_1
9053,11415600,531 MIFFLIN ST,,1393356,within,0.0,1,0,0,1.0,1,single_family_1
9054,521139400,5215 LEBANON AVE,,1418065,within,0.0,1,0,0,1.0,1,single_family_1
9055,591129500,731 E RITTENHOUSE ST,,1113938,within,0.0,1,0,0,1.0,1,single_family_1
9056,884349935,1812 E CORNWALL ST,,1061384,within,0.0,0,0,0,0.0,0,non_residential
9058,251491000,2967 MEMPHIS ST,,1055591,within,0.0,1,0,0,1.0,1,single_family_1
9059,403192100,2029 AIKENS ST,,1468582,within,0.0,1,0,0,1.0,1,single_family_1
9060,888302060,201 COMMODORE CT,,1451359,within,0.0,1,0,0,1.0,1,single_family_1
9061,521226800,2742 N 45TH ST,,1473776,within,0.0,1,0,0,1.0,1,single_family_1
